LON,LAT
120.465237872828,23.5684216104432
120.465238786788,23.568195868246
120.465239700737,23.5679701260422
120.465240614675,23.5677443838318
120.465241528601,23.5675186416148
120.465242442516,23.5672928993912
120.465243356419,23.567067157161
120.465244270312,23.5668414149243
120.465245184192,23.5666156726809
120.465246098062,23.566389930431
120.46524701192,23.5661641881745
120.465247925766,23.5659384459114
120.465248839601,23.5657127036417
120.465249753425,23.5654869613654
120.465250667238,23.5652612190825
120.465251581039,23.5650354767931
120.465252494829,23.5648097344971
120.465253408607,23.5645839921944
120.465254322374,23.5643582498852
120.46525523613,23.5641325075694
120.465256149874,23.5639067652471
120.465257063607,23.5636810229181
120.465257977328,23.5634552805825
120.465258891038,23.5632295382404
120.465259804737,23.5630037958917
120.465260718424,23.5627780535364
120.4652616321,23.5625523111745
120.465262545765,23.562326568806
120.465263459418,23.562100826431
120.46526437306,23.5618750840493
120.46526528669,23.5616493416611
120.465266200309,23.5614235992662
120.465267113917,23.5611978568648
120.465268027513,23.5609721144569
120.465268941098,23.5607463720423
120.465269854672,23.5605206296211
120.465270768234,23.5602948871934
120.465271681785,23.560069144759
120.465272595324,23.5598434023181
120.465273508852,23.5596176598706
120.465274422369,23.5593919174165
120.465275335874,23.5591661749559
120.465482772831,23.5684224527196
120.465483686373,23.5681967105133
120.465484599903,23.5679709683005
120.465485513423,23.567745226081
120.46548642693,23.567519483855
120.465487340427,23.5672937416224
120.465488253912,23.5670679993832
120.465489167385,23.5668422571374
120.465490080848,23.5666165148851
120.465490994299,23.5663907726261
120.465491907738,23.5661650303606
120.465492821166,23.5659392880884
120.465493734583,23.5657135458097
120.465494647988,23.5654878035244
120.465495561382,23.5652620612326
120.465496474765,23.5650363189341
120.465497388136,23.564810576629
120.465498301496,23.5645848343174
120.465499214845,23.5643590919992
120.465500128182,23.5641333496743
120.465501041508,23.5639076073429
120.465501954822,23.563681865005
120.465502868125,23.5634561226604
120.465503781417,23.5632303803092
120.465504694697,23.5630046379515
120.465505607966,23.5627788955872
120.465506521224,23.5625531532162
120.46550743447,23.5623274108387
120.465508347705,23.5621016684547
120.465509260928,23.561875926064
120.46551017414,23.5616501836667
120.465511087341,23.5614244412629
120.465512000531,23.5611986988525
120.465512913708,23.5609729564355
120.465513826875,23.5607472140119
120.46551474003,23.5605214715817
120.465515653174,23.5602957291449
120.465516566307,23.5600699867016
120.465517479428,23.5598442442516
120.465518392538,23.5596185017951
120.465519305636,23.559392759332
120.465520218723,23.5591670168623
120.465727672846,23.5684232946101
120.465728585969,23.5681975523948
120.465729499081,23.567971810173
120.465730412182,23.5677460679445
120.465731325271,23.5675203257095
120.465732238349,23.5672945834679
120.465733151415,23.5670688412197
120.465734064471,23.5668430989649
120.465734977514,23.5666173567035
120.465735890547,23.5663916144355
120.465736803568,23.5661658721609
120.465737716578,23.5659401298798
120.465738629576,23.5657143875921
120.465739542563,23.5654886452977
120.465740455538,23.5652629029969
120.465741368503,23.5650371606894
120.465742281456,23.5648114183753
120.465743194397,23.5645856760546
120.465744107327,23.5643599337274
120.465745020246,23.5641341913936
120.465745933153,23.5639084490531
120.465746846049,23.5636827067061
120.465747758934,23.5634569643525
120.465748671807,23.5632312219924
120.465749584669,23.5630054796256
120.46575049752,23.5627797372523
120.465751410359,23.5625539948723
120.465752323187,23.5623282524858
120.465753236003,23.5621025100927
120.465754148808,23.561876767693
120.465755061602,23.5616510252868
120.465755974384,23.5614252828739
120.465756887155,23.5611995404545
120.465757799915,23.5609737980284
120.465758712663,23.5607480555958
120.4657596254,23.5605223131566
120.465760538126,23.5602965707108
120.46576145084,23.5600708282585
120.465762363543,23.5598450857995
120.465763276234,23.559619343334
120.465764188914,23.5593936008619
120.465765101583,23.5591678583831
120.465972572872,23.5684241361149
120.465973485577,23.5681983938906
120.46597439827,23.5679726516597
120.465975310952,23.5677469094222
120.465976223623,23.5675211671782
120.465977136282,23.5672954249276
120.46597804893,23.5670696826703
120.465978961567,23.5668439404065
120.465979874192,23.5666181981361
120.465980786806,23.5663924558591
120.465981699409,23.5661667135756
120.465982612,23.5659409712854
120.46598352458,23.5657152289887
120.465984437149,23.5654894866853
120.465985349706,23.5652637443754
120.465986262252,23.5650380020589
120.465987174786,23.5648122597358
120.465988087309,23.5645865174062
120.465988999821,23.5643607750699
120.465989912321,23.5641350327271
120.46599082481,23.5639092903776
120.465991737288,23.5636835480216
120.465992649754,23.563457805659
120.465993562209,23.5632320632898
120.465994474652,23.5630063209141
120.465995387085,23.5627805785317
120.465996299505,23.5625548361428
120.465997211915,23.5623290937472
120.465998124313,23.5621033513451
120.4659990367,23.5618776089364
120.465999949075,23.5616518665211
120.466000861439,23.5614261240993
120.466001773792,23.5612003816708
120.466002686133,23.5609746392358
120.466003598463,23.5607488967941
120.466004510782,23.5605231543459
120.466005423089,23.5602974118911
120.466006335385,23.5600716694297
120.466007247669,23.5598459269618
120.466008159942,23.5596201844872
120.466009072204,23.5593944420061
120.466009984454,23.5591686995184
120.466217472909,23.5684249772339
120.466218385195,23.5681992350006
120.46621929747,23.5679734927607
120.466220209734,23.5677477505142
120.466221121986,23.5675220082612
120.466222034227,23.5672962660015
120.466222946457,23.5670705237353
120.466223858675,23.5668447814624
120.466224770882,23.566619039183
120.466225683077,23.5663932968971
120.466226595262,23.5661675546045
120.466227507434,23.5659418123053
120.466228419596,23.5657160699995
120.466229331746,23.5654903276872
120.466230243885,23.5652645853683
120.466231156012,23.5650388430428
120.466232068128,23.5648131007107
120.466232980233,23.564587358372
120.466233892326,23.5643616160267
120.466234804408,23.5641358736749
120.466235716478,23.5639101313164
120.466236628538,23.5636843889514
120.466237540585,23.5634586465798
120.466238452622,23.5632329042016
120.466239364647,23.5630071618168
120.466240276661,23.5627814194254
120.466241188663,23.5625556770275
120.466242100654,23.562329934623
120.466243012634,23.5621041922118
120.466243924602,23.5618784497941
120.466244836559,23.5616527073698
120.466245748505,23.561426964939
120.466246660439,23.5612012225015
120.466247572362,23.5609754800574
120.466248484274,23.5607497376068
120.466249396174,23.5605239951496
120.466250308063,23.5602982526858
120.466251219941,23.5600725102154
120.466252131807,23.5598467677384
120.466253043662,23.5596210252549
120.466253955505,23.5593952827647
120.466254867337,23.559169540268
120.466462372958,23.5684258179671
120.466463284826,23.5682000757248
120.466464196682,23.5679743334759
120.466465108527,23.5677485912204
120.466466020361,23.5675228489583
120.466466932184,23.5672971066897
120.466467843995,23.5670713644144
120.466468755794,23.5668456221326
120.466469667583,23.5666198798442
120.46647057936,23.5663941375492
120.466471491125,23.5661683952476
120.46647240288,23.5659426529395
120.466473314623,23.5657169106247
120.466474226354,23.5654911683034
120.466475138075,23.5652654259754
120.466476049784,23.5650396836409
120.466476961481,23.5648139412998
120.466477873167,23.5645881989521
120.466478784842,23.5643624565978
120.466479696506,23.564136714237
120.466480608158,23.5639109718695
120.466481519799,23.5636852294955
120.466482431428,23.5634594871149
120.466483343046,23.5632337447277
120.466484254653,23.5630080023339
120.466485166248,23.5627822599335
120.466486077832,23.5625565175266
120.466486989405,23.562330775113
120.466487900967,23.5621050326929
120.466488812517,23.5618792902662
120.466489724055,23.5616535478329
120.466490635582,23.561427805393
120.466491547098,23.5612020629465
120.466492458603,23.5609763204935
120.466493370096,23.5607505780338
120.466494281578,23.5605248355676
120.466495193049,23.5602990930948
120.466496104508,23.5600733506154
120.466497015956,23.5598476081294
120.466497927392,23.5596218656369
120.466498838818,23.5593961231377
120.466499750231,23.559170380632
120.466707273018,23.5684266583145
120.466708184467,23.5682009160632
120.466709095905,23.5679751738053
120.466710007332,23.5677494315408
120.466710918747,23.5675236892698
120.466711830151,23.5672979469921
120.466712741544,23.5670722047079
120.466713652925,23.566846462417
120.466714564295,23.5666207201196
120.466715475653,23.5663949778156
120.466716387001,23.566169235505
120.466717298337,23.5659434931879
120.466718209661,23.5657177508641
120.466719120974,23.5654920085338
120.466720032276,23.5652662661968
120.466720943567,23.5650405238533
120.466721854846,23.5648147815032
120.466722766113,23.5645890391465
120.46672367737,23.5643632967833
120.466724588615,23.5641375544134
120.466725499849,23.5639118120369
120.466726411071,23.5636860696539
120.466727322282,23.5634603272643
120.466728233482,23.5632345848681
120.46672914467,23.5630088424653
120.466730055847,23.5627831000559
120.466730967013,23.56255735764
120.466731878167,23.5623316152174
120.46673278931,23.5621058727883
120.466733700442,23.5618801303526
120.466734611562,23.5616543879103
120.466735522671,23.5614286454614
120.466736433769,23.5612029030059
120.466737344855,23.5609771605439
120.46673825593,23.5607514180752
120.466739166994,23.5605256756
120.466740078046,23.5602999331182
120.466740989087,23.5600741906298
120.466741900116,23.5598484481348
120.466742811134,23.5596227056333
120.466743722141,23.5593969631251
120.466744633137,23.5591712206104
120.466952173089,23.5684274982762
120.46695308412,23.5682017560159
120.46695399514,23.567976013749
120.466954906148,23.5677502714755
120.466955817145,23.5675245291954
120.46695672813,23.5672987869088
120.466957639104,23.5670730446155
120.466958550067,23.5668473023157
120.466959461018,23.5666215600093
120.466960371958,23.5663958176963
120.466961282887,23.5661700753767
120.466962193805,23.5659443330506
120.466963104711,23.5657185907178
120.466964015605,23.5654928483785
120.466964926489,23.5652671060325
120.466965837361,23.56504136368
120.466966748222,23.5648156213209
120.466967659071,23.5645898789552
120.466968569909,23.564364136583
120.466969480736,23.5641383942041
120.466970391551,23.5639126518187
120.466971302355,23.5636869094266
120.466972213148,23.563461167028
120.466973123929,23.5632354246228
120.466974034699,23.563009682211
