LAT,LON,HEA
23.5648495,120.4713086,212.628753662109
23.5648451,120.4713054,212.595153808594
23.5648421,120.4713035,212.838256835938
23.5648384,120.4713009,212.506210327148
23.5648338,120.4712976,212.43669128418
23.5648289,120.4712942,212.395248413086
23.5648243,120.471291,212.696868896484
23.5648209,120.4712887,212.832107543945
23.5648186,120.4712873,212.958984375
23.5648152,120.4712849,212.600631713867
23.5648108,120.471282,212.229461669922
23.5648061,120.4712786,212.350387573242
23.5648011,120.4712753,212.544815063477
23.5647966,120.4712721,212.667388916016
23.5647928,120.4712693,212.750350952148
23.5647891,120.4712667,212.623138427734
23.5647851,120.471264,212.802871704102
23.564781,120.4712611,212.932708740234
23.5647767,120.4712581,212.939361572266
23.5647721,120.4712549,213.131759643555
23.5647676,120.4712517,213.125122070313
23.5647634,120.4712488,213.010696411133
23.5647593,120.471246,212.837142944336
23.5647555,120.4712432,212.897277832031
23.5647516,120.4712401,212.933731079102
23.5647475,120.4712369,212.538452148438
23.5647435,120.4712338,212.416076660156
23.564739,120.4712308,212.393707275391
23.5647345,120.4712278,212.500106811523
23.5647301,120.4712249,212.670791625977
23.5647253,120.4712218,212.735458374023
23.5647204,120.4712184,212.407836914063
23.5647153,120.4712149,212.270980834961
23.5647102,120.4712112,212.327041625977
23.5647053,120.4712077,212.435409545898
23.5647015,120.471205,212.735443115234
23.5647001,120.4712039,212.473983764648
23.5646973,120.471202,212.374771118164
23.5646922,120.4711983,211.929306030273
23.5646853,120.4711936,211.906280517578
23.5646773,120.4711885,212.338348388672
23.5646687,120.471183,212.81217956543
23.5646597,120.4711771,212.87858581543
23.5646506,120.4711709,212.999435424805
23.5646416,120.4711645,213.156600952148
23.5646329,120.4711583,213.234649658203
23.5646246,120.4711521,213.278274536133
23.5646162,120.4711458,212.946334838867
23.5646078,120.4711396,212.927947998047
23.5645995,120.4711335,212.967071533203
23.5645913,120.4711275,212.757858276367
23.564583,120.4711214,212.68376159668
23.5645743,120.4711152,212.41357421875
23.564565,120.4711084,212.287826538086
23.5645554,120.4711016,212.422073364258
23.5645461,120.4710952,212.632919311523
23.5645371,120.4710889,212.594650268555
23.5645278,120.4710826,212.579986572266
23.5645185,120.4710762,212.484939575195
23.5645091,120.4710698,212.466567993164
23.5644997,120.4710637,212.679443359375
23.5644904,120.4710575,212.808883666992
23.5644598,120.4710366,213.175643920898
23.5644554,120.4710336,212.814849853516
23.5644488,120.4710283,212.433990478516
23.5644467,120.4710266,212.27375793457
23.5644434,120.4710243,212.251403808594
23.564441,120.4710226,212.193267822266
23.5644387,120.4710214,212.211471557617
23.5644355,120.4710191,212.236785888672
23.5644327,120.471017,212.243667602539
23.5644304,120.4710155,212.383773803711
23.5644244,120.4710113,212.142883300781
23.5644227,120.4710102,212.311477661133
23.5644193,120.4710077,212.513916015625
23.5644179,120.4710072,212.547286987305
23.5644142,120.4710048,212.298782348633
23.5644129,120.4710036,212.45133972168
23.5644101,120.4710011,212.695846557617
23.5644059,120.4709977,212.691284179688
23.5644007,120.4709941,212.269012451172
23.5643972,120.4709917,212.168792724609
23.5643949,120.4709902,212.695190429688
23.5643913,120.4709879,212.972534179688
23.5643869,120.4709849,212.812255859375
23.5643837,120.4709829,212.452011108398
23.5643751,120.4709771,212.388916015625
23.5643722,120.4709753,212.388916015625
23.5643716,120.4709751,212.117309570313
23.5643701,120.4709738,212.6005859375
23.5643673,120.4709716,212.294403076172
23.5643637,120.4709688,212.141662597656
23.5643563,120.4709637,212.021636962891
23.5643518,120.470961,212.470458984375
23.564349,120.4709588,212.470458984375
23.5643484,120.4709581,211.881317138672
23.5643477,120.4709574,212.622039794922
23.5643452,120.4709556,212.827819824219
23.5643434,120.4709542,212.449752807617
23.564342,120.4709532,212.142684936523
23.5643393,120.4709514,212.088821411133
23.5643355,120.470949,211.618667602539
23.5643295,120.4709456,211.306091308594
23.5643257,120.4709434,211.594863891602
23.5643205,120.4709402,211.871658325195
23.564314,120.4709351,211.584487915039
23.5643112,120.4709332,211.74250793457
23.5643101,120.4709326,211.575302124023
23.5643082,120.4709315,211.722885131836
23.5643048,120.4709291,211.632522583008
23.564301,120.4709264,211.966796875
23.5642997,120.4709254,211.790054321289
23.5642985,120.4709245,211.448684692383
23.5642948,120.4709221,211.570297241211
23.564293,120.4709212,211.718887329102
23.5642896,120.4709192,211.760025024414
23.5642855,120.4709166,212.289993286133
23.5642813,120.4709138,211.705261230469
23.5642776,120.4709106,211.783447265625
23.5642757,120.4709089,211.436386108398
23.5642709,120.4709056,211.551330566406
23.5642646,120.4709014,211.929016113281
23.5642535,120.4708938,212.119659423828
23.564253,120.4708935,211.785934448242
23.5642508,120.4708921,211.623992919922
23.564247,120.4708899,212.035766601563
23.5642445,120.4708881,212.309921264648
23.5642443,120.4708878,212.098571777344
23.5642435,120.4708873,211.653961181641
23.5642406,120.4708856,211.845031738281
23.5642384,120.4708843,212.29736328125
23.5642368,120.4708834,212.03532409668
23.5642339,120.4708815,212.007995605469
23.564232,120.4708797,212.142013549805
23.5642314,120.4708791,211.832168579102
23.5642286,120.4708772,211.800354003906
23.5642234,120.470874,212.120361328125
23.5642175,120.4708701,212.780029296875
23.5642124,120.4708664,212.652252197266
23.56421,120.4708643,212.290115356445
23.5642066,120.4708619,212.386154174805
23.5642055,120.4708611,212.640274047852
23.5642049,120.4708608,212.519607543945
23.5642029,120.4708596,212.383041381836
23.5641994,120.4708572,212.297470092773
23.5641954,120.4708546,212.793640136719
23.5641941,120.4708536,212.604751586914
23.5641914,120.4708518,212.949340820313
23.5641904,120.470851,212.977172851563
23.5641906,120.4708509,212.658065795898
23.56419,120.4708505,212.379867553711
23.564187,120.4708484,212.216323852539
23.5641799,120.4708438,213.082870483398
23.5641782,120.4708429,212.427825927734
23.5641751,120.4708408,212.291595458984
23.5641719,120.4708384,212.674301147461
23.5641704,120.4708371,212.335006713867
23.5641668,120.4708346,212.230926513672
23.564162,120.4708312,212.349075317383
23.5641605,120.4708302,212.756469726563
23.5641586,120.4708289,212.098510742188
23.5641528,120.4708249,212.027954101563
23.5641463,120.4708205,212.485824584961
23.5641415,120.4708178,212.254638671875
23.5641379,120.4708153,211.807632446289
23.564132,120.4708107,212.527481079102
23.5641316,120.4708102,211.480514526367
23.5641291,120.4708082,211.55436706543
23.5641243,120.4708048,211.679183959961
23.5641184,120.4708008,212.11247253418
23.5641151,120.4707987,212.127487182617
23.5641148,120.4707987,211.868347167969
23.5641148,120.4707987,211.491882324219
23.5641127,120.4707974,211.203414916992
23.5641079,120.4707943,211.401947021484
23.564102,120.4707908,212.318954467773
23.5641018,120.4707909,211.731414794922
23.5640996,120.4707892,211.223358154297
23.5640948,120.4707857,211.210006713867
23.5640889,120.4707818,211.386032104492
23.5640845,120.4707792,211.654403686523
23.5640829,120.4707781,211.145141601563
23.564079,120.4707752,211.103042602539
23.5640745,120.4707722,211.216613769531
23.5640729,120.4707712,211.063919067383
23.56407,120.4707691,210.90544128418
23.5640648,120.4707657,211.110397338867
23.5640625,120.4707642,210.618255615234
23.5640574,120.4707606,210.663070678711
23.56405,120.4707561,212.237518310547
23.5640413,120.470751,212.212661743164
23.5640285,120.4707425,212.408767700195
23.5640243,120.4707391,211.72216796875
23.5640185,120.4707344,211.452423095703
23.5640118,120.4707296,211.551986694336
23.5640042,120.4707243,211.468978881836
23.5640023,120.470723,211.095413208008
23.5639969,120.4707194,211.043533325195
23.5639941,120.4707178,211.267730712891
23.5639882,120.4707141,210.884628295898
23.5639806,120.4707094,211.288619995117
23.5639719,120.4707039,211.601028442383
23.563963,120.4706981,211.47705078125
23.5639537,120.470692,211.020797729492
23.5639441,120.4706854,211.084777832031
23.5639236,120.4706717,212.313766479492
23.5639242,120.4706721,211.752822875977
23.5639237,120.4706716,210.608215332031
23.56392,120.470669,210.260070800781
23.5639141,120.4706652,210.283432006836
23.5639067,120.4706608,211.702377319336
23.5639065,120.4706607,211.110397338867
23.5639059,120.4706601,210.565139770508
23.5639002,120.4706566,210.561645507813
23.5638945,120.4706528,210.510147094727
23.5638936,120.470652,210.639450073242
23.5638915,120.4706505,210.63005065918
23.5638895,120.4706492,210.213958740234
23.5638885,120.4706489,210.325454711914
23.5638867,120.4706481,210.433975219727
23.5638841,120.4706467,210.328353881836
23.5638825,120.4706456,210.444274902344
23.5638803,120.4706443,210.681228637695
23.5638779,120.4706427,210.651443481445
23.5638757,120.4706409,210.692932128906
23.5638728,120.4706388,210.760696411133
23.5638691,120.470636,210.015014648438
23.5638654,120.4706333,210.145904541016
23.5638617,120.4706309,210.409301757813
23.563858,120.4706289,210.246032714844
23.5638545,120.4706269,210.203582763672
23.5638509,120.4706249,210.20458984375
23.5638475,120.4706229,210.506164550781
23.563846,120.4706219,210.457260131836
23.5638448,120.4706211,210.470504760742
23.563842,120.4706193,210.153213500977
23.5638382,120.4706169,210.379440307617
23.5638365,120.4706159,210.861053466797
23.5638357,120.4706156,210.514846801758
23.5638331,120.4706139,210.310073852539
23.5638289,120.4706111,210.432327270508
23.5638192,120.4706047,210.576553344727
23.563814,120.4706014,210.523742675781
23.5638088,120.470598,210.804641723633
23.5638001,120.4705929,210.446212768555
23.5637985,120.4705919,210.264419555664
23.5637955,120.4705898,210.378189086914
23.5637926,120.4705876,210.378189086914
23.5637912,120.4705867,210.446319580078
23.5637888,120.470585,210.932479858398
23.5637846,120.4705821,211.057113647461
23.5637793,120.4705786,210.179260253906
23.5637763,120.4705765,210.134475708008
23.5637727,120.4705742,210.185729980469
23.5637705,120.4705728,210.153533935547
23.5637688,120.4705719,210.424255371094
23.5637653,120.4705698,210.389114379883
23.5637503,120.4705602,210.063568115234
23.5637405,120.4705542,210.255874633789
23.5637304,120.4705479,210.755661010742
23.5637167,120.4705392,211.276977539063
23.5637149,120.4705379,210.291046142578
23.5637119,120.4705356,210.04313659668
23.5637068,120.4705324,210.265625
23.5636979,120.4705268,209.971771240234
23.5636902,120.470522,210.033905029297
23.5636849,120.4705185,210.03987121582
23.5636792,120.4705148,210.249038696289
23.5636706,120.4705095,210.319808959961
23.5636706,120.4705096,210.229934692383
23.5636708,120.4705099,209.791885375977
23.5636695,120.470509,209.742782592773
23.5636653,120.4705064,209.887817382813
23.5636598,120.4705029,209.638824462891
23.5636533,120.4704987,209.796646118164
23.563646,120.4704941,209.97688293457
23.5636384,120.4704894,210.312850952148
23.5636311,120.4704849,210.495758056641
23.5636247,120.4704808,210.650756835938
23.5636202,120.4704778,210.678329467773
23.5636195,120.470477,210.237121582031
23.5636203,120.4704774,209.999252319336
23.5636205,120.4704776,209.757949829102
23.5636188,120.4704765,209.586318969727
23.5636152,120.4704742,209.850036621094
23.5636113,120.4704719,210.420822143555
23.5636094,120.470471,210.348846435547
23.5636081,120.4704704,209.882858276367
23.5636054,120.4704688,209.585800170898
23.563602,120.4704667,209.645355224609
23.5635984,120.4704646,210.268966674805
23.5635946,120.4704623,210.338729858398
23.5635941,120.4704619,209.881286621094
23.5635922,120.4704605,209.678298950195
23.5635904,120.4704592,209.841842651367
23.5635902,120.4704591,210.172866821289
23.5635903,120.4704591,210.077667236328
23.5635902,120.470459,209.803848266602
23.5635896,120.4704584,209.635131835938
23.5635881,120.4704574,209.695129394531
23.5635867,120.4704568,209.81037902832
23.5635861,120.4704568,209.860214233398
23.5635852,120.4704562,209.580856323242
23.5635828,120.4704547,209.802001953125
23.5635803,120.4704531,209.992080688477
23.5635796,120.4704526,209.92024230957
23.5635779,120.4704515,209.799072265625
23.5635747,120.4704493,209.84700012207
23.5635724,120.4704478,209.64909362793
23.5635715,120.4704473,209.875991821289
23.5635692,120.470446,210.62077331543
23.5635665,120.4704443,210.434753417969
23.5635658,120.4704438,209.855758666992
23.5635656,120.4704437,209.848434448242
23.5635638,120.4704428,210.244613647461
23.5635622,120.4704418,210.421661376953
23.5635623,120.4704418,210.327789306641
23.5635622,120.4704418,210.368026733398
23.5635617,120.4704416,210.442626953125
23.5635596,120.4704402,210.663513183594
23.563558,120.4704388,209.731857299805
23.5635575,120.4704381,209.532653808594
23.5635536,120.4704358,210.508163452148
23.5635537,120.4704359,210.141418457031
23.563552,120.4704348,209.962936401367
23.5635496,120.4704333,210.25114440918
23.5635488,120.4704329,210.473327636719
23.5635476,120.4704323,210.205688476563
23.5635461,120.4704313,210.065612792969
23.5635454,120.4704308,210.242446899414
23.563543,120.4704295,210.363739013672
23.5635429,120.4704293,209.812744140625
23.5635429,120.4704291,209.618133544922
23.563542,120.4704286,209.869522094727
23.5635413,120.4704282,210.048080444336
23.5635413,120.4704282,210.004699707031
23.5635413,120.4704282,209.976272583008
23.5635414,120.4704282,209.952911376953
23.5635414,120.4704282,210.131591796875
23.5635413,120.4704283,210.030563354492
23.5635412,120.4704285,210.276504516602
23.5635413,120.4704285,210.055282592773
23.5635414,120.4704284,210.080291748047
23.5635415,120.4704283,210.244613647461
23.5635414,120.4704281,210.109603881836
23.5635402,120.4704272,210.346450805664
23.5635385,120.4704262,210.271987915039
23.5635379,120.4704261,210.292602539063
23.5635367,120.4704253,210.03010559082
23.563534,120.4704234,209.925109863281
23.5635313,120.4704216,210.166793823242
23.5635305,120.4704213,210.268295288086
23.56353,120.4704212,209.99235534668
23.5635286,120.4704203,209.78352355957
23.5635277,120.4704196,209.964736938477
23.5635278,120.4704195,209.999282836914
23.5635278,120.4704195,209.803161621094
23.5635263,120.4704186,209.603393554688
23.5635245,120.4704175,209.673690795898
23.5635239,120.4704173,210.2646484375
23.5635239,120.4704175,210.135101318359
23.5635233,120.4704173,209.514129638672
23.5635212,120.470416,210.076599121094
23.56352,120.4704152,210.158172607422
23.5635204,120.4704149,210.462692260742
23.5635201,120.4704149,210.232727050781
23.5635187,120.4704139,209.706665039063
23.5635161,120.4704123,209.873840332031
23.5635145,120.4704112,209.858688354492
23.563514,120.470411,210.314270019531
23.5635127,120.4704103,209.935974121094
23.5635099,120.4704086,209.867111206055
23.5635067,120.4704065,210.006225585938
23.5635044,120.4704051,209.417861938477
23.5634997,120.4704021,210.140747070313
23.5634913,120.4703967,209.958984375
23.5634804,120.4703898,209.137908935547
23.5634683,120.4703826,209.611480712891
23.5634555,120.4703748,210.196487426758
23.5634427,120.4703667,210.077026367188
23.5634297,120.4703584,209.636749267578
23.5634166,120.4703501,209.709594726563
23.5634037,120.470342,209.882659912109
23.5633913,120.4703341,210.112075805664
23.5633803,120.4703269,210.414306640625
23.5633736,120.4703224,210.304214477539
23.5633699,120.4703205,210.239639282227
23.5633657,120.470318,209.361755371094
23.5633622,120.4703159,209.383544921875
23.5633614,120.4703155,209.54460144043
23.5633615,120.4703155,209.399337768555
23.5633613,120.4703153,208.938552856445
23.5633589,120.4703137,209.545059204102
23.5633547,120.4703112,209.942810058594
23.5633511,120.4703091,209.627395629883
23.5633501,120.4703085,200.278823852539
23.5633502,120.4703082,182.104476928711
23.5633499,120.4703078,170.377487182617
23.5633495,120.470307,151.889572143555
23.5633488,120.4703059,134.924423217773
23.5633482,120.4703052,123.366600036621
23.5633478,120.4703048,124.658462524414
23.5633478,120.4703056,117.287185668945
23.5633477,120.4703068,97.8579330444336
23.5633475,120.4703064,98.0254516601563
23.5633477,120.4703061,110.429748535156
23.5633482,120.470307,114.544708251953
23.5633485,120.4703086,113.60302734375
23.563348,120.4703117,113.11759185791
23.5633453,120.4703181,114.766082763672
23.5633404,120.4703293,116.069900512695
23.5633337,120.4703445,116.612380981445
23.5633254,120.4703628,116.57438659668
23.5633163,120.4703823,116.293792724609
23.5633067,120.470403,116.223388671875
23.563297,120.4704242,116.006202697754
23.5632874,120.470445,115.577049255371
23.5632781,120.4704655,115.661422729492
23.563269,120.4704857,115.499305725098
23.5632602,120.4705055,113.76513671875
23.5632523,120.4705239,109.550643920898
23.5632482,120.470534,107.726264953613
23.5632476,120.470536,108.952690124512
23.5632481,120.4705358,109.542358398438
23.5632482,120.4705363,110.332069396973
23.5632475,120.4705388,112.023048400879
23.5632463,120.4705422,112.02222442627
23.5632447,120.4705466,112.423828125
23.5632428,120.4705517,112.226043701172
23.5632413,120.4705558,111.537757873535
23.5632403,120.470558,111.485336303711
23.5632392,120.4705609,111.859268188477
23.5632375,120.4705651,112.325325012207
23.563236,120.4705692,112.105453491211
23.5632351,120.470571,111.009635925293
23.5632351,120.4705707,111.600074768066
23.5632349,120.4705705,111.737503051758
23.5632347,120.4705705,112.096046447754
23.5632344,120.4705706,112.126968383789
23.5632344,120.4705708,112.313453674316
23.5632344,120.4705711,112.408660888672
23.5632345,120.4705714,112.320426940918
23.5632347,120.4705716,112.298194885254
23.5632348,120.4705716,112.127090454102
23.5632347,120.4705715,112.283477783203
23.5632346,120.4705714,112.057456970215
23.5632345,120.470571,111.827308654785
23.5632345,120.4705708,111.934577941895
23.5632345,120.4705708,111.778244018555
23.5632346,120.4705711,111.654960632324
23.5632346,120.4705714,112.14183807373
23.5632346,120.4705716,112.021331787109
23.5632346,120.4705717,111.795265197754
23.5632346,120.470572,111.862976074219
23.5632346,120.4705724,112.223007202148
23.5632345,120.4705724,111.763107299805
23.5632344,120.4705721,112.333229064941
23.5632344,120.470572,112.26700592041
23.5632342,120.470572,112.16333770752
23.5632341,120.4705718,112.303039550781
23.5632342,120.4705719,112.105049133301
23.5632342,120.470572,111.973808288574
23.5632342,120.470572,112.299560546875
23.5632337,120.4705736,113.197082519531
23.5632314,120.4705794,115.625228881836
23.5632276,120.4705881,120.228988647461
23.5632224,120.4705982,125.91527557373
23.5632165,120.4706083,131.289642333984
23.5632104,120.4706175,131.415237426758
23.5632048,120.4706253,130.513717651367
23.5632011,120.4706305,129.688446044922
23.5632002,120.4706316,130.307144165039
23.5632009,120.4706307,132.490020751953
23.5632016,120.47063,133.247283935547
23.5632022,120.4706297,132.976654052734
23.5632023,120.4706297,132.769073486328
23.5632021,120.4706299,132.613830566406
23.5632014,120.4706304,132.388748168945
23.5631997,120.470632,132.33821105957
23.5631965,120.4706354,132.055038452148
23.5631925,120.47064,131.413208007813
23.5631877,120.4706458,130.716323852539
23.5631824,120.4706528,130.105773925781
23.5631767,120.4706602,129.912368774414
23.5631711,120.4706677,129.698654174805
23.5631655,120.4706753,129.806945800781
23.5631599,120.4706827,130.062805175781
23.5631543,120.4706901,129.954833984375
23.5631488,120.4706974,129.860565185547
23.5631433,120.4707046,130.117584228516
23.5631377,120.4707119,129.977890014648
23.5631327,120.4707181,129.441558837891
23.5631307,120.4707205,129.673416137695
23.56313,120.4707216,132.805450439453
23.5631276,120.4707252,132.98583984375
23.5631224,120.4707316,132.682769775391
23.5631153,120.4707398,132.110046386719
23.5631075,120.4707488,131.341094970703
23.5630997,120.470758,130.567520141602
23.5630925,120.4707669,130.207397460938
23.5630852,120.4707763,130.992904663086
23.5630778,120.4707856,131.235977172852
23.5630706,120.4707945,131.093048095703
23.5630641,120.4708026,130.630279541016
23.56306,120.4708076,130.241073608398
23.5630593,120.4708085,132.167144775391
23.5630601,120.4708082,134.025939941406
23.563061,120.4708082,134.4384765625
23.5630598,120.4708095,142.547821044922
23.5630551,120.4708135,162.856170654297
23.5630486,120.4708176,175.865493774414
23.5630441,120.4708196,172.058242797852
23.5630379,120.4708211,171.165618896484
23.5630288,120.4708227,171.637878417969
23.5630228,120.4708232,139.812026977539
23.5630236,120.4708226,127.67781829834
23.5630235,120.4708234,132.039581298828
23.5630194,120.4708292,134.65705871582
23.5630117,120.4708384,133.482818603516
23.5630027,120.4708489,132.282150268555
23.5629936,120.4708599,132.063537597656
